train_loss,Time,valid_loss,valid_auc
0.3572641277131535,267.0,0.3238435210123736,0.8991929736819635
0.3338426202634378,266.0,0.31444392134849936,0.9087501789611075
0.32435858228927106,266.0,0.31114093935926546,0.9173860154172988
0.32146762927649747,266.0,0.31178663160008285,0.913007527280735
0.3150269594055837,267.0,0.3073070080492509,0.9212638939625746
