valid_loss,valid_auc,train_loss,Time
0.0429422993570062,0.9201867502652856,,
0.05760029166992894,0.8926993950950449,0.20025535486638546,403.0
0.05890985142747711,0.897035534799541,0.1966262563893741,403.0
0.057741394210466764,0.9193417416738038,0.19507619371437582,403.0
0.05852243441500162,0.8835234770992572,0.191516266381445,403.0
0.05443875595255006,0.9083418170849291,0.18106886500508085,403.0
0.05801375050629888,0.9023223933336566,0.1848945132310479,404.0
0.05566083842930489,0.9066013013805623,0.17954150296378235,403.0
0.05431453851436762,0.9089646321822363,0.17999484049048553,403.0
