train_loss,Time,valid_loss,valid_auc
0.345315600513128,926.0,0.2498409692641525,0.648238492665655
0.3307417457816812,927.0,0.2383442097121761,0.8555690440060698
0.32459229902482367,927.0,0.2350366133753033,0.8870915528578655
0.3182550114212988,926.0,0.2391530079767108,0.90650354071826
0.3121782049610779,927.0,0.24113208122019256,0.876280349013657
